date_added,property_type,price,location,city,latitude,longitude,baths,bedrooms,purpose,Area Type,Area Size,JS Bank,Askari Bank,Faisal Bank, Meezan Bank, Bank Al Habib Limited, Silk Bank, Bank Of Punjab, Sector B Park, Sector F Park, Rafi Park,Lakeview Children's Park, Eden Park,Overseas Park,Al-Shifa Clinic,Nazeer Begum Memorial Hospital,Modern Clinic Complex, Bahria International Hospital, B3 Healthcare Clinic, Begum Akhtar Memorial Hospital, Future World School and College, Dar e Arqam School Phase 8 Campus Bahria Town, Air foundation School System phase 8,Dr. Abdul-Qadeer Khan School and College, The Spirit School Bahria Town Campus,The Smart School Bahria Town campus
6/20/2019,House,26000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,7,7,For Sale,Marla,17,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
4/5/2019,House,26000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,4,4,For Sale,Marla,17,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
6/20/2019,House,26000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,4,4,For Sale,Marla,17,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
6/28/2019,House,26000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,4,4,For Sale,Marla,17,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
4/5/2019,House,26000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,4,4,For Sale,Marla,17,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
6/27/2019,House,26000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,4,4,For Sale,Marla,17,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
5/5/2019,House,26000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,4,4,For Sale,Marla,17,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
5/5/2019,House,26000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,4,4,For Sale,Marla,17,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
6/4/2019,House,26000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,4,4,For Sale,Marla,17,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
6/20/2019,House,26000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,4,4,For Sale,Marla,17,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
6/27/2019,House,26000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,4,4,For Sale,Marla,17,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
5/5/2019,House,26500000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,4,4,For Sale,Marla,17,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
4/5/2019,House,29000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,6,6,For Sale,Marla,17,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
6/13/2019,House,29000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,5,5,For Sale,Marla,17,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
7/4/2019,House,31500000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,6,5,For Sale,Marla,17,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
7/3/2019,House,37000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,6,5,For Sale,Marla,17,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
2/4/2019,House,16500000,Bahria Town Rawalpindi,Rawalpindi,33.5,73.09,8,6,For Sale,Marla,17.2,2.22,2.22,1.45,1.85,0.93,1.45,2.22,2.16,1.85,1.85,0,0.93,0.93,2.16,1.85,0.93,1.45,0.93,12.05,2.16,0.93,1.45,1.11,0.93,2.41
4/5/2019,House,16000000,Bahria Town Rawalpindi,Rawalpindi,33.5,73.09,4,4,For Sale,Marla,18,2.22,2.22,1.45,1.85,0.93,1.45,2.22,2.16,1.85,1.85,0,0.93,0.93,2.16,1.85,0.93,1.45,0.93,12.05,2.16,0.93,1.45,1.11,0.93,2.41
7/2/2019,House,25000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,7,5,For Sale,Marla,18,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
6/30/2019,House,25000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,7,5,For Sale,Marla,18,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
7/10/2019,House,25000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,6,5,For Sale,Marla,18,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
5/5/2019,House,26000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,4,3,For Sale,Marla,18,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
6/27/2019,House,26000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,5,4,For Sale,Marla,18,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
5/5/2019,House,29000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,5,4,For Sale,Marla,18,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
7/17/2019,House,40000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,5,5,For Sale,Marla,18,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
7/16/2019,House,19500000,Bahria Town Rawalpindi,Rawalpindi,33.5,73.1,6,6,For Sale,Marla,20,2.41,2.41,1.11,2.78,0,1.11,2.41,3,0.93,0.93,0.93,0,1.85,3,0.93,1.85,1.11,0,12.98,3,0,1.11,1.45,0,2.9
6/4/2019,House,20000000,Bahria Town Rawalpindi,Rawalpindi,33.5,73.1,4,6,For Sale,Marla,20,2.41,2.41,1.11,2.78,0,1.11,2.41,3,0.93,0.93,0.93,0,1.85,3,0.93,1.85,1.11,0,12.98,3,0,1.11,1.45,0,2.9
7/2/2019,House,20200000,Bahria Town Rawalpindi,Rawalpindi,33.5,73.1,4,6,For Sale,Marla,20,2.41,2.41,1.11,2.78,0,1.11,2.41,3,0.93,0.93,0.93,0,1.85,3,0.93,1.85,1.11,0,12.98,3,0,1.11,1.45,0,2.9
6/28/2019,House,21000000,Bahria Town Rawalpindi,Rawalpindi,33.5,73.1,4,4,For Sale,Marla,20,2.41,2.41,1.11,2.78,0,1.11,2.41,3,0.93,0.93,0.93,0,1.85,3,0.93,1.85,1.11,0,12.98,3,0,1.11,1.45,0,2.9
6/13/2019,House,22000000,Bahria Town Rawalpindi,Rawalpindi,33.5,73.1,5,5,For Sale,Marla,20,2.41,2.41,1.11,2.78,0,1.11,2.41,3,0.93,0.93,0.93,0,1.85,3,0.93,1.85,1.11,0,12.98,3,0,1.11,1.45,0,2.9
7/3/2019,House,24000000,Bahria Town Rawalpindi,Rawalpindi,33.53,73.12,5,5,For Sale,Marla,20,2.99,2.99,4.82,5.71,3.82,4.82,2.99,6.42,3.46,3.46,4.34,3.82,4.99,6.42,3.46,4.99,4.82,3.82,15.2,6.42,3.82,4.82,5.25,3.82,6.68
3/6/2019,House,26000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,6,6,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
6/4/2019,House,26000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,10,9,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
4/6/2019,House,26000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,5,5,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
7/4/2019,House,26500000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,6,6,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
6/4/2019,House,27000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,6,5,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
7/4/2019,House,28000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,6,5,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
3/6/2019,House,28000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
5/5/2019,House,28000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,4,6,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
6/13/2019,House,28000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,4,6,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
7/2/2019,House,28000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,4,6,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
5/5/2019,House,29000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,8,6,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
3/6/2019,House,30000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,5,5,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
6/4/2019,House,30000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,4,4,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
6/20/2019,House,30000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,6,5,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
4/5/2019,House,31000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
1/5/2019,House,31000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,5,5,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
6/20/2019,House,31000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,7,5,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
4/5/2019,House,31500000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
6/27/2019,House,31500000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,5,5,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
7/1/2019,House,31500000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,4,5,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
7/12/2019,House,31500000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,4,5,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
4/5/2019,House,32000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
1/17/2019,House,32500000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,8,6,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
3/6/2019,House,32500000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,5,5,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
7/17/2019,House,32500000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,5,5,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
6/28/2019,House,33000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,10,9,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
6/13/2019,House,33000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,5,6,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
5/5/2019,House,33000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,5,5,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
6/28/2019,House,33000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,6,6,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
4/5/2019,House,33500000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,6,5,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
6/29/2019,House,33500000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
6/13/2019,House,33500000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,6,5,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
1/18/2019,House,35000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,5,5,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
4/17/2019,House,35000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
7/4/2019,House,35000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,6,6,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
7/4/2019,House,35000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
5/5/2019,House,35000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,4,5,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
5/5/2019,House,35000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,6,6,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
5/5/2019,House,35000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,4,5,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
5/5/2019,House,35000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,4,5,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
2/4/2019,House,35000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,6,6,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
3/6/2019,House,35000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,6,5,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
3/6/2019,House,35000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,6,5,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
5/5/2019,House,35000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,4,6,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
4/5/2019,House,35000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,5,4,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
4/5/2019,House,35000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,4,4,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
6/27/2019,House,35000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,4,4,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
5/5/2019,House,35000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,6,5,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
7/1/2019,House,35000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,8,6,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
6/4/2019,House,35000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,6,6,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
6/13/2019,House,35000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,4,6,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
6/20/2019,House,35000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,4,4,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
6/20/2019,House,35000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,5,5,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
6/27/2019,House,35000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,4,4,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
7/1/2019,House,35000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,5,5,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
7/2/2019,House,35000000,Bahria Town Rawalpindi,Rawalpindi,33.55,73.12,8,7,For Sale,Marla,20,4.34,4.34,6.92,7.24,5.86,6.92,4.34,8.12,5.64,5.64,6.22,5.86,6.68,8.12,5.64,6.68,6.92,5.86,15.84,8.12,5.86,6.92,7.23,5.86,8.62
